;UF_Destino;UF_origem;Origem;Destino;KM;PED;Pton;Preco;Produto;Especie;Veiculo_1;Veiculo_2;Ano;Mes;Dia
7428;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7429;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7430;CE;CE;Juazeiro Do Norte;Nova Olinda;54;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7431;CE;CE;Juazeiro Do Norte;Araripe;116;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7432;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7433;PE;CE;Juazeiro Do Norte;Caruaru;466;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7434;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7435;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7436;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7437;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7438;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7439;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7440;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7441;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7442;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7443;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7444;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7445;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7446;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7447;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7448;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7449;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7450;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7451;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7452;CE;CE;Juazeiro Do Norte;Nova Olinda;54;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7453;CE;CE;Juazeiro Do Norte;Araripe;116;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7454;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7455;PE;CE;Juazeiro Do Norte;Caruaru;466;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7456;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7457;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7458;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7459;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7460;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7461;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7462;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7463;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7464;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7465;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7466;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7467;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7468;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7469;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7470;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7471;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7472;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7473;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7474;CE;CE;Juazeiro Do Norte;Nova Olinda;54;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7475;CE;CE;Juazeiro Do Norte;Araripe;116;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7476;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7477;PE;CE;Juazeiro Do Norte;Caruaru;466;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7478;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7479;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7480;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7481;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7482;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7483;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7484;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7485;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7486;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7487;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7488;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7489;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7490;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7491;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7492;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7493;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7494;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7495;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7496;CE;CE;Juazeiro Do Norte;Nova Olinda;54;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7497;CE;CE;Juazeiro Do Norte;Araripe;116;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7498;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7499;PE;CE;Juazeiro Do Norte;Caruaru;466;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7500;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7501;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7502;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7503;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7504;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7505;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7506;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7507;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7508;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7509;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7510;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7511;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7512;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7513;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7514;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7515;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7516;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7517;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7518;CE;CE;Juazeiro Do Norte;Nova Olinda;54;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7519;CE;CE;Juazeiro Do Norte;Araripe;116;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7520;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7521;PE;CE;Juazeiro Do Norte;Caruaru;466;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7522;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7523;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7524;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7525;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7526;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7527;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7528;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7529;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7530;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7531;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7532;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7533;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7534;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7535;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7536;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7537;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7538;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7539;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7540;CE;CE;Juazeiro Do Norte;Nova Olinda;54;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7541;CE;CE;Juazeiro Do Norte;Araripe;116;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7542;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7543;PE;CE;Juazeiro Do Norte;Caruaru;466;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7544;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7545;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7546;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7547;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7548;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7549;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7550;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7551;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7552;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7553;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7554;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7555;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7556;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7557;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7558;CE;CE;Juazeiro Do Norte;Campos Sales;149;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7559;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7560;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7561;CE;CE;Juazeiro Do Norte;Crato;14791;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7562;CE;CE;Juazeiro Do Norte;Nova Olinda;54;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7563;CE;CE;Juazeiro Do Norte;Araripe;116;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7564;CE;CE;Juazeiro Do Norte;Assaré;91;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7565;PE;CE;Juazeiro Do Norte;Caruaru;466;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7566;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7567;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7568;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7569;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7570;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7571;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7572;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
7573;CE;CE;Juazeiro Do Norte;Juazeiro Do Norte;Não informado;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';;2021;2;1
